DateTime,Name,Country,Volatility,Actual,Previous,Consensus
12/01/2010 05:00:00,Vehicle Sales (YoY),Japan,1,-30.700,-26.700,
12/01/2010 05:30:00,RBA Commodity Index SDR (YoY),Australia,1,45.700,47.500,
12/01/2010 07:00:00,Nationwide Housing Prices n.s.a (YoY),United Kingdom,2,0.400,1.400,
12/01/2010 07:00:00,Nationwide Housing Prices s.a (MoM),United Kingdom,2,-0.300,-0.700,-0.400
12/01/2010 07:00:00,Retail Sales (YoY),Germany,1,-0.500,0.900,1.300
12/01/2010 07:00:00,Retail Sales (MoM),Germany,2,0.100,-0.400,1.200
12/01/2010 08:30:00,SVME - Purchasing Managers' Index,Switzerland,2,61.800,59.200,59.400
12/01/2010 08:55:00,Markit Manufacturing PMI,Germany,2,58.100,58.900,
12/01/2010 09:00:00,Markit Manufacturing PMI,European Monetary Union,2,55.300,55.500,55.500
12/01/2010 09:30:00,Markit Manufacturing PMI,United Kingdom,2,57.500,55.400,55.200
12/01/2010 12:00:00,MBA Mortgage Applications,United States,1,-16.500,2.100,
12/01/2010 13:15:00,ADP Employment Change,United States,2,92.000,82.000,69.000
12/01/2010 13:30:00,Unit Labor Costs,United States,1,-0.100,-0.100,-0.200
12/01/2010 13:30:00,Nonfarm Productivity,United States,1,2.300,1.900,2.300
12/01/2010 15:00:00,ISM Manufacturing PMI,United States,3,56.600,56.900,56.300
12/01/2010 15:00:00,ISM Prices Paid,United States,1,69.500,71.000,70.900
12/01/2010 15:00:00,Construction Spending (MoM),United States,2,0.700,0.700,-0.300
12/01/2010 15:30:00,EIA Crude Oil Stocks change,United States,1,1.100,1.000,
12/01/2010 19:00:00,Fed's Beige Book,United States,2,,,
12/01/2010 22:00:00,Total Vehicle Sales,United States,1,12.260,12.260,12.100
12/01/2010 23:50:00,Capital Spending,Japan,2,5.000,-1.700,
12/01/2010 23:50:00,Monetary Base (YoY),Japan,1,7.600,6.400,6.900
12/02/2010 00:30:00,Retail Sales s.a. (MoM),Australia,2,-0.900,0.000,0.400
12/02/2010 00:30:00,Trade Balance,Australia,2,2.589,2.030,2.130
12/02/2010 06:45:00,Gross Domestic Product s.a. (QoQ),Switzerland,3,0.800,0.700,0.500
12/02/2010 06:45:00,Gross Domestic Product (YoY),Switzerland,2,2.600,2.600,3.100
12/02/2010 08:15:00,Real Retail Sales (YoY),Switzerland,1,3.500,4.100,4.900
12/02/2010 09:30:00,PMI Construction,United Kingdom,2,51.800,51.600,51.300
12/02/2010 10:00:00,Gross Domestic Product s.a. (YoY),European Monetary Union,2,1.900,1.900,1.900
12/02/2010 10:00:00,Gross Domestic Product s.a. (QoQ),European Monetary Union,3,0.400,0.400,0.400
12/02/2010 10:00:00,Producer Price Index (MoM),European Monetary Union,2,0.400,0.300,0.400
12/02/2010 10:00:00,Producer Price Index (YoY),European Monetary Union,2,4.300,4.300,4.300
12/02/2010 12:45:00,ECB Interest Rate Decision,European Monetary Union,3,1.000,1.000,1.000
12/02/2010 13:30:00,Initial Jobless Claims,United States,1,438.000,410.000,425.000
12/02/2010 13:30:00,Continuing Jobless Claims,United States,1,4277.000,4217.000,4200.000
12/02/2010 13:30:00,ECB Trichet's Speech,European Monetary Union,3,,,
12/02/2010 15:00:00,Pending Home Sales (MoM),United States,2,10.100,-1.800,-0.900
12/02/2010 22:30:00,AiG Performance of Services Index,Australia,2,46.200,50.700,
12/03/2010 07:30:00,ECB Trichet's Speech,European Monetary Union,0,,,
12/03/2010 08:15:00,Consumer Price Index (YoY),Switzerland,2,0.200,0.200,0.100
12/03/2010 08:15:00,Consumer Price Index (MoM),Switzerland,2,0.200,0.500,0.100
12/03/2010 08:55:00,Markit Services PMI,Germany,2,59.200,58.600,58.600
12/03/2010 09:00:00,Markit Services PMI,European Monetary Union,2,55.400,55.200,55.200
12/03/2010 09:30:00,Markit Services PMI,United Kingdom,2,53.000,53.200,53.400
12/03/2010 10:00:00,Retail Sales (YoY),European Monetary Union,1,0.900,1.400,1.000
12/03/2010 10:00:00,Retail Sales (MoM),European Monetary Union,2,0.000,-0.100,0.400
12/03/2010 12:00:00,Net Change in Employment,Canada,3,6.200,3.400,17.900
12/03/2010 12:00:00,Unemployment Rate,Canada,3,7.600,7.900,7.900
12/03/2010 13:30:00,Nonfarm Payrolls,United States,3,71.000,172.000,146.000
12/03/2010 13:30:00,Unemployment Rate,United States,3,9.800,9.600,9.600
12/03/2010 13:30:00,Average Hourly Earnings (MoM),United States,2,0.100,0.300,0.200
12/03/2010 13:30:00,Average Hourly Earnings (YoY),United States,2,1.600,1.700,1.700
12/03/2010 13:30:00,Average Weekly Hours,United States,1,34.300,34.300,34.300
12/03/2010 15:00:00,ISM Non-Manufacturing PMI,United States,2,55.000,54.300,54.700
12/03/2010 15:00:00,Factory Orders (MoM),United States,2,-0.700,3.000,-0.700
12/05/2010 23:30:00,TD Securities Inflation (YoY),Australia,2,3.900,3.800,
12/05/2010 23:30:00,TD Securities Inflation (MoM),Australia,1,0.400,0.300,
12/06/2010 00:30:00,ANZ Job Advertisements,Australia,1,3.000,0.700,
12/06/2010 09:30:00,Sentix Investor Confidence,European Monetary Union,2,9.700,14.000,11.000
12/06/2010 13:30:00,Building Permits (MoM),Canada,1,-6.200,14.900,-2.100
12/06/2010 15:00:00,Ivey Purchasing Managers Index,Canada,2,57.500,56.700,56.200
12/06/2010 22:30:00,AiG Performance of Construction Index,Australia,2,42.200,44.000,
12/07/2010 00:00:00,NIESR GDP Estimate (3M),United Kingdom,2,0.600,0.500,
12/07/2010 00:01:00,BRC Like-For-Like Retail Sales (YoY),United Kingdom,0,0.700,0.800,
12/07/2010 03:30:00,RBA Interest Rate Decision,Australia,3,4.750,4.750,4.750
12/07/2010 05:00:00,Leading Economic Index,Japan,1,97.200,98.100,97.300
12/07/2010 05:00:00,Coincident Index,Japan,1,100.700,102.200,100.800
12/07/2010 06:45:00,Unemployment Rate s.a (MoM),Switzerland,2,3.600,3.500,3.600
12/07/2010 09:30:00,Industrial Production (YoY),United Kingdom,2,3.500,3.800,3.900
12/07/2010 09:30:00,Manufacturing Production (YoY),United Kingdom,2,5.800,4.900,
12/07/2010 09:30:00,Industrial Production (MoM),United Kingdom,2,-0.100,0.400,0.300
12/07/2010 09:30:00,Manufacturing Production (MoM),United Kingdom,2,0.600,0.200,0.300
12/07/2010 11:00:00,Factory Orders n.s.a. (YoY),Germany,1,18.200,14.000,18.600
12/07/2010 11:00:00,Factory Orders s.a. (MoM),Germany,2,1.900,-3.900,
12/07/2010 14:00:00,BoC Interest Rate Decision,Canada,3,1.000,1.000,1.000
12/07/2010 20:00:00,Consumer Credit Change,United States,2,7.000,1.200,-1.000
12/07/2010 23:50:00,Money Supply M2+CD (YoY),Japan,1,2.600,2.700,
12/07/2010 23:50:00,Current Account n.s.a.,Japan,1,1436.200,1959.800,1555.800
12/07/2010 23:50:00,Trade Balance - BOP Basis,Japan,2,912.900,927.000,953.000
12/07/2010 23:50:00,Machinery Orders (MoM),Japan,2,-1.400,-10.300,
12/08/2010 00:01:00,BRC Shop Price Index (YoY),United Kingdom,1,2.000,2.200,
12/08/2010 00:30:00,Home Loans,Australia,2,2.200,1.600,0.000
12/08/2010 00:30:00,Investment Lending for Homes,Australia,1,1.100,1.700,
12/08/2010 05:00:00,Eco Watchers Survey: Current,Japan,2,43.600,40.200,42.300
12/08/2010 05:00:00,Eco Watchers Survey: Outlook,Japan,2,41.400,41.100,
12/08/2010 07:00:00,Trade Balance s.a.,Germany,2,14.300,15.500,15.100
12/08/2010 07:00:00,Current Account n.s.a.,Germany,1,12.100,14.500,13.000
12/08/2010 11:00:00,Industrial Production n.s.a. w.d.a. (YoY),Germany,2,12.300,8.000,10.000
12/08/2010 11:00:00,Industrial Production s.a. (MoM),Germany,2,2.750,-0.700,1.000
12/08/2010 11:00:00,CBI Industrial Trends Survey - Orders (MoM),United Kingdom,1,-3.000,-15.000,-12.000
12/08/2010 12:00:00,MBA Mortgage Applications,United States,1,-0.900,-16.500,
12/08/2010 13:15:00,Housing Starts s.a (YoY),Canada,2,198.200,167.900,171.700
12/08/2010 15:30:00,EIA Crude Oil Stocks change,United States,1,-3.800,1.100,
12/08/2010 20:00:00,RBNZ Interest Rate Decision,New Zealand,3,3.000,3.000,3.000
12/08/2010 23:50:00,Gross Domestic Product Deflator (YoY),Japan,1,-2.400,-2.000,
12/08/2010 23:50:00,Gross Domestic Product Annualized,Japan,3,4.500,3.900,4.100
12/08/2010 23:50:00,Gross Domestic Product (QoQ),Japan,3,1.100,0.900,1.000
12/09/2010 00:30:00,Unemployment Rate s.a.,Australia,3,5.200,5.400,5.200
12/09/2010 00:30:00,Employment Change s.a.,Australia,3,55.673,33.095,20.000
12/09/2010 07:00:00,Consumer Price Index (YoY),Germany,3,1.500,1.500,1.500
12/09/2010 07:00:00,Consumer Price Index (MoM),Germany,2,0.100,0.100,0.100
12/09/2010 08:01:09,Halifax House Prices (3m/YoY),United Kingdom,1,-1.600,1.200,
12/09/2010 08:01:11,Halifax House Prices (MoM),United Kingdom,1,-0.200,1.800,0.300
12/09/2010 09:00:00,ECB Monthly Report,European Monetary Union,2,,,
12/09/2010 09:30:00,Trade Balance; non-EU,United Kingdom,1,-4.038,-3.800,
12/09/2010 09:30:00,Goods Trade Balance,United Kingdom,2,-8.591,-8.392,
12/09/2010 12:00:00,BoE Interest Rate Decision,United Kingdom,3,0.500,0.500,0.500
12/09/2010 13:30:00,Initial Jobless Claims,United States,1,423.000,438.000,425.000
12/09/2010 13:30:00,Continuing Jobless Claims,United States,1,4113.000,4277.000,4260.000
12/09/2010 13:30:00,New Housing Price Index (MoM),Canada,1,0.100,0.200,0.200
12/09/2010 15:00:00,Wholesale Inventories,United States,1,1.700,2.100,0.900
12/09/2010 21:45:00,Terms of Trade Index,New Zealand,2,3.000,2.000,
12/09/2010 23:50:00,Domestic Corporate Goods Price Index (MoM),Japan,1,0.100,0.200,0.100
12/09/2010 23:50:00,Domestic Corporate Goods Price Index (YoY),Japan,1,0.900,0.800,1.000
12/09/2010 23:50:00,BSI Large Manufacturing (QoQ),Japan,2,-8.000,13.300,
12/10/2010 02:00:00,Trade Balance USD,China,2,22.900,27.200,
12/10/2010 05:00:00,Consumer Confidence Index,Japan,2,40.400,40.900,
12/10/2010 07:00:00,Wholesale Price Index (MoM),Germany,1,0.700,-0.300,
12/10/2010 07:00:00,Wholesale Price Index (YoY),Germany,1,7.800,7.700,
12/10/2010 09:30:00,Producer Price Index - Output (YoY) n.s.a,United Kingdom,2,4.100,4.000,3.500
12/10/2010 09:30:00,Producer Price Index - Output (MoM) n.s.a,United Kingdom,1,0.400,0.600,0.300
12/10/2010 13:30:00,Trade Balance,United States,2,-38.420,-44.600,-43.600
12/10/2010 13:30:00,Import Price Index (MoM),United States,1,1.500,1.000,0.800
12/10/2010 13:30:00,Import Price Index (YoY),United States,1,8.600,3.400,2.900
12/10/2010 13:30:00,International Merchandise Trade,Canada,1,-1.185,-2.368,-2.100
12/10/2010 14:55:00,Michigan Consumer Sentiment Index,United States,3,74.200,71.600,72.500
12/10/2010 19:00:00,Monthly Budget Statement,United States,2,-150.000,-140.400,-132.000
12/11/2010 02:00:00,Retail Sales (YoY),China,2,18.700,18.600,
12/11/2010 02:00:00,Industrial Production (YoY),China,2,13.300,13.100,
12/11/2010 02:00:00,Fixed Asset Investment (YTD) (YoY),China,1,24.900,24.400,
12/11/2010 02:00:00,Consumer Price Index (YoY),China,2,5.100,4.400,
12/12/2010 21:45:00,Food Price Index (MoM),New Zealand,1,-0.600,2.200,
12/12/2010 21:45:00,RBA's Governor Glenn Stevens Speech,Australia,2,,,
12/13/2010 00:01:00,Rightmove House Price Index (MoM),United Kingdom,1,-3.000,-3.200,
12/13/2010 00:01:00,Rightmove House Price Index (YoY),United Kingdom,1,0.400,1.300,
12/13/2010 08:15:00,Producer and Import Prices (MoM),Switzerland,0,-0.200,-0.400,0.100
12/13/2010 08:15:00,Producer and Import Prices (YoY),Switzerland,0,0.100,0.300,0.300
12/13/2010 09:30:00,Producer Price Index - Input (YoY) n.s.a,United Kingdom,1,9.200,8.200,8.300
12/13/2010 09:30:00,Producer Price Index - Input (MoM) n.s.a,United Kingdom,1,0.900,2.200,0.800
12/13/2010 13:30:00,Capacity Utilization,Canada,1,76.200,76.900,75.800
12/13/2010 21:45:00,Retail Sales ex Autos (QoQ),New Zealand,1,-1.600,1.700,-1.000
12/13/2010 21:45:00,Retail Sales (QoQ),New Zealand,1,-2.400,1.700,-0.800
12/14/2010 00:01:00,RICS Housing Price Balance,United Kingdom,0,-44.000,-49.000,-50.000
12/14/2010 00:30:00,Dwelling Unit Starts (QoQ),Australia,1,-13.200,2.100,-5.000
12/14/2010 00:30:00,National Australia Bank's Business Conditions,Australia,1,4.000,2.000,
12/14/2010 00:30:00,National Australia Bank's Business Confidence,Australia,1,6.000,8.000,
12/14/2010 04:30:00,Industrial Production (MoM),Japan,2,-2.000,-1.800,-0.200
12/14/2010 04:30:00,Industrial Production (YoY),Japan,2,4.300,4.500,
12/14/2010 04:30:00,Capacity Utilization,Japan,1,-2.300,-1.100,
12/14/2010 06:45:00,SECO Economic Forecasts,Switzerland,2,,,
12/14/2010 09:30:00,Retail Price Index (YoY),United Kingdom,2,4.700,4.500,4.500
12/14/2010 09:30:00,Retail Price Index (MoM),United Kingdom,2,0.400,0.200,0.200
12/14/2010 09:30:00,DCLG House Price Index (YoY),United Kingdom,1,5.500,6.100,6.100
12/14/2010 09:30:00,Consumer Price Index (MoM),United Kingdom,2,0.400,0.300,0.300
12/14/2010 09:30:00,Consumer Price Index (YoY),United Kingdom,2,3.300,3.200,3.200
12/14/2010 09:30:00,Core Consumer Price Index (YoY),United Kingdom,2,2.700,2.700,2.700
12/14/2010 10:00:00,Industrial Production s.a. (MoM),European Monetary Union,1,0.800,-0.700,1.300
12/14/2010 10:00:00,Industrial Production w.d.a. (YoY),European Monetary Union,1,7.100,5.500,7.600
12/14/2010 10:00:00,ZEW Survey - Economic Sentiment,European Monetary Union,1,15.500,13.800,
12/14/2010 10:00:00,ZEW Survey - Current Situation,Germany,2,82.600,81.500,84.500
12/14/2010 10:00:00,ZEW Survey - Economic Sentiment,Germany,2,4.300,1.800,3.900
12/14/2010 13:30:00,New Motor Vehicle Sales (MoM),Canada,0,-0.300,4.200,3.300
12/14/2010 13:30:00,Retail Sales ex Autos (MoM),United States,2,1.200,0.300,0.700
12/14/2010 13:30:00,Retail Sales (MoM),United States,2,0.800,0.500,0.600
12/14/2010 13:30:00,Labor Productivity (QoQ),Canada,1,0.400,-0.600,0.000
12/14/2010 13:30:00,Producer Price Index (YoY),United States,2,3.500,4.300,3.300
12/14/2010 13:30:00,Producer Price Index (MoM),United States,1,0.800,0.400,0.500
12/14/2010 13:30:00,Producer Price Index ex Food & Energy (MoM),United States,1,0.300,-0.600,0.200
12/14/2010 13:30:00,Producer Price Index ex Food & Energy (YoY),United States,2,1.200,1.500,1.200
12/14/2010 13:30:00,Leading Indicators (MoM),Canada,0,0.500,0.300,0.400
12/14/2010 14:00:00,IBD/TIPP Economic Optimism (MoM),United States,1,45.800,46.700,
12/14/2010 15:00:00,Business Inventories,United States,1,0.800,1.300,0.800
12/14/2010 19:15:00,Fed Interest Rate Decision,United States,3,0.250,0.250,0.250
12/14/2010 23:30:00,Westpac Consumer Confidence,Australia,1,0.200,-5.300,
12/14/2010 23:50:00,Tertiary Industry Index (MoM),Japan,2,0.300,-0.900,0.300
12/14/2010 23:50:00,Tankan Large Manufacturing Outlook,Japan,3,-2.000,-2.000,0.000
12/14/2010 23:50:00,Tankan Large Manufacturing Index,Japan,2,5.000,8.000,3.000
12/14/2010 23:50:00,Tankan Non - Manufacturing Outlook,Japan,2,-1.000,-2.000,-3.000
12/14/2010 23:50:00,Tankan Large All Industry Capex,Japan,2,2.900,2.400,2.600
12/14/2010 23:50:00,Tankan Non - Manufacturing Index,Japan,2,1.000,2.000,0.000
12/15/2010 00:30:00,New Motor Vehicle Sales (YoY),Australia,1,-0.900,3.300,
12/15/2010 00:30:00,New Motor Vehicle Sales (MoM),Australia,1,0.200,-1.000,
12/15/2010 05:00:00,M2 Money Supply (YoY),China,1,19.500,19.300,19.200
12/15/2010 09:30:00,Claimant Count Rate,United Kingdom,2,4.500,4.500,4.500
12/15/2010 09:30:00,Average Earnings including Bonus (3Mo/Yr),United Kingdom,1,2.100,2.100,2.400
12/15/2010 09:30:00,Average Earnings excluding Bonus (3Mo/Yr),United Kingdom,1,2.300,2.200,2.100
12/15/2010 09:30:00,Claimant Count Change,United Kingdom,2,-3.200,-5.200,-3.000
12/15/2010 09:30:00,ILO Unemployment Rate (3M),United Kingdom,2,7.900,7.800,7.700
12/15/2010 10:00:00,ZEW Survey - Expectations,Switzerland,2,-12.500,-30.900,
12/15/2010 10:00:00,Employment Change (YoY),European Monetary Union,1,-0.100,-0.600,
12/15/2010 10:00:00,Employment Change (QoQ),European Monetary Union,1,0.000,0.100,0.200
12/15/2010 11:00:00,CBI Distributive Trades Survey - Realized (MoM),United Kingdom,1,56.000,43.000,35.000
12/15/2010 12:00:00,MBA Mortgage Applications,United States,1,-2.300,-0.900,
12/15/2010 13:30:00,NY Empire State Manufacturing Index,United States,1,9.890,-11.140,4.000
12/15/2010 13:30:00,Manufacturing Shipments (MoM),Canada,1,1.500,-0.500,1.100
12/15/2010 13:30:00,Consumer Price Index (YoY),United States,2,1.100,1.200,1.100
12/15/2010 13:30:00,Consumer Price Index Ex Food & Energy (YoY),United States,2,0.800,0.600,0.600
12/15/2010 13:30:00,Consumer Price Index Ex Food & Energy (MoM),United States,2,0.200,0.000,0.100
12/15/2010 13:30:00,Consumer Price Index (MoM),United States,2,0.100,0.200,0.200
12/15/2010 14:00:00,Net Long-Term TIC Flows,United States,1,28.900,77.200,82.300
12/15/2010 14:00:00,Total Net TIC Flows,United States,1,15.100,80.100,
12/15/2010 14:15:00,Industrial Production (MoM),United States,1,0.300,-0.200,0.300
12/15/2010 14:15:00,Capacity Utilization,United States,1,75.400,74.900,75.200
12/15/2010 15:00:00,NAHB Housing Market Index,United States,1,16.000,16.000,16.000
12/15/2010 15:30:00,EIA Crude Oil Stocks change,United States,1,-9.900,-3.800,
12/15/2010 21:30:00,Business NZ PMI,New Zealand,1,52.700,50.000,
12/16/2010 00:00:00,Consumer Inflation Expectation,Australia,1,2.800,3.100,
12/16/2010 02:00:00,ANZ Business Confidence,New Zealand,0,29.500,33.200,
12/16/2010 08:15:00,Industrial Production (QoQ),Switzerland,2,1.400,5.800,
12/16/2010 08:15:00,Industrial Production (YoY),Switzerland,1,5.800,7.800,
12/16/2010 08:30:00,SNB Interest Rate Decision,Switzerland,3,0.250,0.250,
12/16/2010 08:30:00,Markit Manufacturing PMI,Germany,0,60.900,58.100,58.200
12/16/2010 08:30:00,Markit Services PMI,Germany,0,58.300,59.200,59.100
12/16/2010 09:00:00,Markit Manufacturing PMI,European Monetary Union,0,56.800,55.300,55.300
12/16/2010 09:00:00,Markit Services PMI,European Monetary Union,0,53.700,55.400,55.300
12/16/2010 09:30:00,Retail Sales (MoM),United Kingdom,1,0.400,0.700,0.500
12/16/2010 09:30:00,Retail Sales (YoY),United Kingdom,1,1.000,0.300,0.700
12/16/2010 10:00:00,Consumer Price Index - Core (YoY),European Monetary Union,1,1.100,1.100,1.100
12/16/2010 10:00:00,Consumer Price Index (MoM),European Monetary Union,1,0.100,0.400,0.100
12/16/2010 10:00:00,Consumer Price Index (YoY),European Monetary Union,1,1.900,1.900,1.900
12/16/2010 13:30:00,Housing Starts (MoM),United States,1,0.553,0.534,0.550
12/16/2010 13:30:00,Building Permits (MoM),United States,1,0.544,0.552,0.558
12/16/2010 13:30:00,Current Account,United States,1,-125.490,-123.210,-126.000
12/16/2010 13:30:00,Initial Jobless Claims,United States,1,423.000,423.000,425.000
12/16/2010 13:30:00,Continuing Jobless Claims,United States,1,4167.000,4113.000,
12/16/2010 13:30:00,Foreign portfolio investment in Canadian securities,Canada,1,9.621,13.322,
12/16/2010 13:30:00,Canadian portfolio investment in foreign securities,Canada,1,0.157,-5.200,
12/16/2010 15:00:00,Philadelphia Fed Manufacturing Survey,United States,2,20.800,22.500,14.100
12/17/2010 00:01:00,Nationwide Consumer Confidence,United Kingdom,0,45.000,52.000,52.000
12/17/2010 09:00:00,IFO - Business Climate,Germany,2,109.800,109.300,109.000
12/17/2010 09:00:00,IFO - Current Assessment,Germany,2,112.900,112.200,112.500
12/17/2010 09:00:00,IFO - Expectations,Germany,2,106.800,106.400,106.000
12/17/2010 10:00:00,Trade Balance n.s.a.,European Monetary Union,1,3.900,1.600,2.500
12/17/2010 10:00:00,Trade Balance s.a.,European Monetary Union,1,3.500,2.000,2.900
12/17/2010 10:00:00,Construction Output  s.a (MoM),European Monetary Union,1,0.300,-1.600,
12/17/2010 10:00:00,Construction Output w.d.a (YoY),European Monetary Union,1,-6.200,-7.700,
12/20/2010 04:00:00,BoJ Monetary Policy Meeting Minutes,Japan,3,,,
12/20/2010 05:00:00,Leading Economic Index,Japan,1,97.000,97.200,
12/20/2010 05:00:00,Coincident Index,Japan,1,101.400,100.700,
12/20/2010 07:00:00,Producer Price Index (YoY),Germany,2,4.400,4.300,4.500
12/20/2010 07:00:00,Producer Price Index (MoM),Germany,2,0.200,0.400,0.300
12/20/2010 09:00:00,Current Account n.s.a,European Monetary Union,1,-2.100,-5.231,
12/20/2010 09:00:00,Current Account s.a,European Monetary Union,1,-9.600,-6.500,-6.200
12/20/2010 09:30:00,Mortgage Approvals,United Kingdom,1,45.000,47.300,47.000
12/20/2010 13:30:00,Wholesale Sales (MoM),Canada,1,0.300,0.700,
12/20/2010 15:00:00,Consumer Confidence,European Monetary Union,2,-11.000,-9.400,-9.000
12/20/2010 21:45:00,Visitor Arrivals (YoY),New Zealand,1,3.000,-1.000,
12/21/2010 00:00:00,BoJ Interest Rate Decision,Japan,3,0.100,0.100,0.100
12/21/2010 00:01:00,Gfk Consumer Confidence,United Kingdom,2,-21.000,-21.000,-21.000
12/21/2010 00:30:00,RBA Meeting's Minutes,Australia,2,,,
12/21/2010 04:30:00,All Industry Activity Index (MoM),Japan,2,-0.300,-0.800,-0.200
12/21/2010 07:00:00,Gfk Consumer Confidence Survey,Germany,2,5.600,5.500,5.700
12/21/2010 07:15:00,Trade Balance,Switzerland,2,1786.000,2046.000,
